bank_key,sent_count,received_count,total_participations,laundering_participations
1348,26,0,26,0
1349,1,0,1,0
1350,8,6,14,0
1351,9,0,9,0
1352,48,0,48,0
1353,27,0,27,0
1354,42,0,42,0
1355,10,0,10,0
1356,3,2,5,0
1357,4,3,7,0
1358,10,0,10,0
1359,13,10,23,0
1360,1,1,2,0
1361,4,3,7,0
1362,3,2,5,0
1363,2,1,3,0
1364,3,2,5,0
1365,3,0,3,0
1366,52,0,52,0
1367,3,0,3,0
1368,23,0,23,0
1369,24,0,24,0
1370,24,0,24,0
1371,9,7,16,0
1372,3,2,5,0
1373,3,2,5,0
1374,10,0,10,0
1375,18,0,18,0
1376,9,8,17,0
1377,1,0,1,0
1378,3,0,3,0
1379,5,5,10,0
1380,6,0,6,0
1381,6,0,6,0
1382,3,0,3,0
1383,1,1,2,0
1384,4,3,7,0
1385,12,10,22,0
1386,12,0,12,0
1387,15,0,15,0
1388,15,0,15,0
1389,18,3,21,0
1390,6,6,12,0
1391,3,0,3,0
1392,8,7,15,0
1393,1,0,1,0
1394,1,0,1,0
1395,8,7,15,0
1396,12,0,12,0
1397,9,6,15,0
1398,9,0,9,0
1399,15,0,15,0
1400,4,4,8,0
1401,5,5,10,0
1402,24,0,24,0
1403,2,2,4,0
1404,2,2,4,0
1405,3,3,6,0
1406,11,8,19,0
1407,3,0,3,0
1408,24,0,24,0
1409,2,2,4,0
1410,7,6,13,0
1411,18,0,18,0
1412,21,0,21,0
1413,550,1843,2393,1
1414,6,0,6,0
1415,2,2,4,0
1416,2,1,3,0
1417,2,1,3,0
1418,1,1,2,0
1419,37,0,37,0
1420,4,0,4,0
1421,36,0,36,0
1422,3723,6166,9889,4
1423,2,1,3,0
1424,8,0,8,0
1425,21,0,21,0
1426,1,1,2,0
1427,2,2,4,0
1428,1,1,2,0
1429,2,2,4,0
1430,60,0,60,0
1431,6,0,6,0
1432,3,2,5,0
1433,659,1884,2543,0
1434,21,0,21,0
1435,56,4,60,0
1436,32,0,32,0
1437,28,0,28,0
1438,10,9,19,0
1439,84,0,84,0
1440,6,4,10,0
1441,12,0,12,0
1442,15,0,15,0
1443,9,0,9,0
1444,18,0,18,0
1445,3,0,3,0
1446,3,2,5,0
1447,3,0,3,0
1448,7,5,12,0
1449,3,0,3,0
1450,18,3,21,0
1451,12,0,12,0
1452,10,8,18,0
1453,54,0,54,0
1454,6,0,6,0
1455,2,2,4,0
1456,15,0,15,0
1457,9,9,18,0
1458,6,0,6,0
1459,4,0,4,0
1460,8,5,13,0
1461,2,2,4,0
1462,1,1,2,0
1463,13,10,23,0
1464,6,0,6,0
1465,1,1,2,0
1466,3,2,5,0
1467,34,0,34,0
1468,2,2,4,0
1469,6,0,6,0
1470,3,3,6,0
1471,9,0,9,0
1472,9,0,9,0
1473,1,1,2,0
1474,2,2,4,0
1475,15,0,15,0
1476,9,0,9,0
1477,7,6,13,0
1478,9,0,9,0
1479,21,0,21,0
1480,3,0,3,0
1481,19,0,19,0
1482,11,0,11,0
1483,21,3,24,0
1484,39,0,39,0
1485,15,0,15,0
1486,5,4,9,0
1487,4,3,7,0
1488,6,0,6,0
1489,2,1,3,0
1490,14,11,25,0
1491,13,11,24,0
1492,3,0,3,0
1493,23,0,23,0
1494,7,5,12,0
1495,1,1,2,0
1496,10,0,10,0
1497,6,0,6,0
1498,6,6,12,0
1499,13,0,13,0
1500,3,0,3,0
1501,27,0,27,0
1502,3,0,3,0
1503,1,0,1,0
1504,6,0,6,0
1505,12,0,12,0
1506,8,7,15,0
1507,18,0,18,0
1508,1,1,2,0
1509,93344,42204,135548,251
1510,3,3,6,0
1511,24,0,24,0
1512,3,3,6,0
1513,19,0,19,0
1514,2,2,4,0
1515,34,0,34,0
1516,6,0,6,0
1517,9,0,9,0
1518,15,0,15,0
1519,3,2,5,0
1520,17,3,20,0
1521,6,3,9,0
1522,1039,2823,3862,2
1523,4,0,4,0
1524,6,0,6,0
1525,9,0,9,0
1526,11,10,21,0
1527,3,0,3,0
1528,2,2,4,0
1529,3,3,6,0
1530,315,950,1265,1
1531,924,2199,3123,0
1532,21,0,21,0
1533,4,3,7,0
1534,9,0,9,0
1535,6,0,6,0
1536,18,0,18,0
1537,6,0,6,0
1538,42,0,42,0
1539,12,0,12,0
1540,13,0,13,0
1541,4442,7145,11587,6
1542,3,0,3,0
1543,30,0,30,0
1544,15,0,15,0
1545,7,5,12,0
1546,7,7,14,0
1547,3,0,3,0
1548,3,0,3,0
1549,5,4,9,0
1550,1,1,2,0
1551,4,4,8,0
1552,42,0,42,0
1553,3,0,3,0
1554,3,0,3,0
1555,1,0,1,0
1556,7,3,10,0
1557,15,0,15,0
1558,46,0,46,0
1559,11,9,20,0
1560,21,0,21,0
1561,10,0,10,0
1562,41,0,41,0
1563,21,0,21,0
1564,3,0,3,0
1565,30,0,30,0
1566,8,0,8,0
1567,6,0,6,0
1568,15,0,15,0
1569,9,0,9,0
1570,12,11,23,0
1571,12,0,12,0
1572,11,10,21,0
1573,5,5,10,0
1574,1,1,2,0
1575,3,0,3,0
1576,9,0,9,0
1577,3,0,3,0
1578,1,1,2,0
1579,15,0,15,0
1580,2,2,4,0
1581,6,0,6,0
1582,37,0,37,0
1583,15,0,15,0
1584,6,5,11,0
1585,2,1,3,0
1586,1,1,2,0
1587,3,2,5,0
1588,7,5,12,0
1589,9,6,15,0
1590,1,1,2,0
1591,128,753,881,2
1592,9,0,9,0
1593,6,0,6,0
1594,2,2,4,0
1595,3,0,3,0
1596,3,1,4,0
1597,9,0,9,0
1598,18,0,18,0
1599,12,0,12,0
1600,7,7,14,0
1601,5,3,8,0
1602,9,6,15,0
1603,3,3,6,0
1604,9,8,17,0
1605,14,10,24,0
1606,36,0,36,0
1607,15,0,15,0
1608,45,0,45,0
1609,4,2,6,0
1610,9,0,9,0
1611,12,0,12,0
1612,2,2,4,0
1613,13,11,24,0
1614,2,2,4,0
1615,1,1,2,0
1616,3,2,5,0
1617,2,2,4,0
1618,12,0,12,0
1619,1,1,2,0
1620,2,1,3,0
1621,1,1,2,0
1622,3,0,3,0
1623,9,0,9,0
1624,21,0,21,0
1625,24,0,24,0
1626,7,7,14,0
1627,1,1,2,0
1628,6363,7370,13733,14
1629,6,0,6,0
1630,9,7,16,0
1631,51,0,51,0
1632,15,13,28,0
1633,91,517,608,0
1634,72,0,72,0
1635,6,0,6,0
1636,4,0,4,0
1637,12,0,12,0
1638,2,2,4,0
1639,1,1,2,0
1640,3,0,3,0
1641,2,2,4,0
1642,18,0,18,0
1643,33,0,33,0
1644,12,0,12,0
1645,6,0,6,0
1646,1,1,2,0
1647,5,4,9,0
1648,6,0,6,0
1649,3,0,3,0
1650,13,11,24,0
1651,9,8,17,0
1652,2,1,3,0
1653,5,4,9,0
1654,5,4,9,0
1655,2,2,4,0
1656,3,2,5,0
1657,12,0,12,0
1658,5,5,10,0
1659,63,0,63,0
1660,1,1,2,0
1661,11,0,11,0
1662,3,0,3,0
1663,24,0,24,0
1664,12,0,12,0
1665,6,0,6,0
1666,27,0,27,0
1667,1,1,2,0
1668,7,7,14,0
1669,6,5,11,0
1670,6,0,6,0
1671,10,7,17,0
1672,8,0,8,0
1673,2,1,3,0
1674,41,0,41,0
1675,3,3,6,0
1676,17,0,17,0
1677,3,0,3,0
1678,3,2,5,0
1679,6,0,6,0
1680,1,1,2,0
1681,2,2,4,0
1682,6,0,6,0
1683,8,7,15,0
1684,27,0,27,0
1685,6,0,6,0
1686,3,0,3,0
1687,24,0,24,0
1688,1,1,2,0
1689,15,0,15,0
1690,15,0,15,0
1691,17,0,17,0
1692,9,0,9,0
1693,4318,6258,10576,6
1694,9,0,9,0
1695,5,4,9,0
1696,27,0,27,0
1697,7,6,13,0
1698,6,0,6,0
1699,6,5,11,0
1700,22,0,22,0
1701,12,0,12,0
1702,12,0,12,0
1703,9,8,17,0
1704,1,1,2,0
1705,144,958,1102,0
1706,16,9,25,0
1707,4,4,8,0
1708,9,8,17,0
1709,7,6,13,0
1710,24,0,24,0
1711,15,0,15,0
1712,2,1,3,0
1713,5,4,9,0
1714,6,0,6,0
1715,7,7,14,0
1716,21,3,24,0
1717,18,0,18,0
1718,32,0,32,0
1719,15,0,15,0
1720,5,5,10,0
1721,27,0,27,0
1722,15,0,15,0
1723,6,0,6,0
1724,12,0,12,0
1725,5,3,8,0
1726,12,0,12,0
1727,9,6,15,0
1728,3,1,4,0
1729,3,3,6,0
1730,1,1,2,0
1731,55,350,405,2
1732,3,0,3,0
1733,12,0,12,0
1734,5,4,9,0
1735,10,5,15,0
1736,51,0,51,0
1737,9,0,9,0
1738,4,1,5,0
1739,245,1144,1389,3
1740,1,0,1,0
1741,5,4,9,0
1742,6,0,6,0
1743,1,0,1,0
1744,3,0,3,0
1745,1,1,2,0
1746,22,0,22,0
1747,3,0,3,0
1748,47,0,47,0
1749,15,0,15,0
1750,12,10,22,0
1751,3,3,6,0
1752,4,0,4,0
1753,5,4,9,0
1754,3,3,6,0
1755,10,9,19,0
1756,3,0,3,0
1757,48,0,48,0
1758,3,0,3,0
1759,8,0,8,0
1760,5,4,9,0
1761,15,10,25,0
1762,3,0,3,0
1763,6,0,6,0
1764,1,0,1,0
1765,3,3,6,0
1766,12,0,12,0
1767,12,12,24,0
1768,3,3,6,0
1769,3,0,3,0
1770,3135,5424,8559,6
1771,9,0,9,0
1772,6,0,6,0
1773,2,2,4,0
1774,3,2,5,0
1775,18,0,18,0
1776,3,2,5,0
1777,9,0,9,0
1778,21,0,21,0
1779,6,0,6,0
1780,21,0,21,0
1781,54,0,54,0
1782,7,4,11,0
1783,3,0,3,0
1784,37,0,37,0
1785,12,0,12,0
1786,30,0,30,0
1787,2,1,3,0
1788,5,4,9,0
1789,6,0,6,0
1790,1,0,1,0
1791,3,2,5,0
1792,27,0,27,0
1793,2,1,3,0
1794,9,7,16,0
1795,6,0,6,0
1796,27,0,27,0
1797,1,1,2,0
1798,1,1,2,0
1799,4,4,8,0
1800,18,0,18,0
1801,1,1,2,0
1802,2460,5161,7621,7
1803,1,0,1,0
1804,1,1,2,0
1805,1,1,2,0
1806,3,3,6,0
1807,15,0,15,0
1808,204,1397,1601,0
1809,3,0,3,0
1810,18,0,18,0
1811,4,0,4,0
1812,3,1,4,0
1813,1,1,2,0
1814,6,4,10,0
1815,24,0,24,0
1816,3,1,4,0
1817,20,0,20,0
1818,14,0,14,0
1819,1,1,2,0
1820,6,5,11,0
1821,42,0,42,0
1822,55,0,55,0
1823,5,4,9,0
1824,6,0,6,0
1825,3,1,4,0
1826,3,0,3,0
1827,3,3,6,0
1828,1,1,2,0
1829,1,1,2,0
1830,42,0,42,0
1831,11,9,20,0
1832,12,0,12,0
1833,8,7,15,0
1834,3,3,6,0
1835,30,0,30,0
1836,5,3,8,0
1837,18,0,18,0
1838,5,3,8,0
1839,1,1,2,0
1840,9,0,9,0
1841,21,0,21,0
1842,50,0,50,0
1843,12,0,12,0
1844,24,0,24,0
1845,15,0,15,0
1846,18,0,18,0
1847,18,0,18,0
1848,3,3,6,0
1849,3,0,3,0
1850,2,1,3,0
1851,1,1,2,0
1852,3,3,6,0
1853,116,615,731,1
1854,94,3,97,0
1855,8202,9297,17499,14
1856,3,0,3,0
1857,6,0,6,0
1858,24,0,24,0
1859,6,0,6,0
1860,27,3,30,0
1861,10,0,10,0
1862,1,1,2,0
1863,1,1,2,0
1864,33,0,33,0
1865,6,6,12,0
1866,1334,3121,4455,4
1867,3,1,4,0
1868,18,3,21,0
1869,18,0,18,0
1870,9,0,9,0
1871,3,0,3,0
1872,18,0,18,0
1873,8,0,8,0
1874,8,7,15,0
1875,28,0,28,0
1876,3,3,6,0
1877,39,0,39,0
1878,38,0,38,0
1879,2,2,4,0
1880,11,10,21,0
1881,4,4,8,0
1882,11,10,21,0
1883,29,0,29,0
1884,18,0,18,0
1885,8,7,15,0
1886,24,0,24,0
1887,7,0,7,0
1888,3,0,3,0
1889,3,0,3,0
1890,5,5,10,0
1891,3,2,5,0
1892,2,2,4,0
1893,55,0,55,0
1894,1,1,2,0
1895,12,0,12,0
1896,2,2,4,0
1897,16,9,25,0
1898,4,0,4,0
1899,4,3,7,0
1900,3,2,5,0
1901,1,0,1,0
1902,3,2,5,0
1903,1,1,2,0
1904,2,2,4,0
1905,6,3,9,0
1906,18,3,21,0
1907,15,0,15,0
1908,2,2,4,0
1909,39,0,39,0
1910,9,0,9,0
1911,6,0,6,0
1912,11,10,21,0
1913,3,3,6,0
1914,1,0,1,0
1915,3405,5989,9394,9
1916,3,0,3,0
1917,9,7,16,0
1918,3,0,3,0
1919,12,0,12,0
1920,5,5,10,0
1921,15,0,15,0
1922,1,0,1,0
1923,5,2,7,0
1924,9,0,9,0
1925,12,11,23,0
1926,3,3,6,0
1927,9,0,9,0
1928,9,0,9,0
1929,27,0,27,0
1930,6,0,6,0
1931,6696,7305,14001,29
1932,6,4,10,0
1933,41,0,41,0
1934,9,0,9,0
1935,12,4,16,0
1936,9,0,9,0
1937,6,6,12,0
1938,3,0,3,0
1939,1,1,2,0
1940,1,1,2,0
1941,2,1,3,0
1942,39,3,42,0
1943,573,2564,3137,2
1944,81,0,81,0
1945,4,3,7,0
1946,6,5,11,0
1947,6,0,6,0
1948,5,5,10,0
1949,3,3,6,0
1950,3,0,3,0
1951,18,0,18,0
1952,7,7,14,0
1953,6,0,6,0
1954,27,0,27,0
1955,5,5,10,0
1956,1,1,2,0
1957,4,4,8,0
1958,18,0,18,0
1959,3,2,5,0
1960,1,1,2,0
1961,1,1,2,0
1962,1,1,2,0
1963,6,0,6,0
1964,6,0,6,0
1965,5,4,9,0
1966,4,3,7,0
1967,2,2,4,0
1968,1,1,2,0
1969,16,0,16,0
1970,3,1,4,0
1971,1400,3127,4527,1
1972,1234,2527,3761,0
1973,6,4,10,0
1974,4,3,7,0
1975,6,4,10,0
1976,21,0,21,0
1977,21,0,21,0
1978,3,3,6,0
1979,2,2,4,0
1980,3,0,3,0
1981,7,5,12,0
1982,3,0,3,0
1983,8,7,15,0
1984,49,0,49,0
1985,3,0,3,0
1986,15,9,24,0
1987,10170,9690,19860,20
1988,2,2,4,0
1989,18,0,18,0
1990,8,8,16,0
1991,12,0,12,0
1992,31,0,31,0
1993,10,7,17,0
1994,7,0,7,0
1995,1,1,2,0
1996,31,0,31,0
1997,3,0,3,0
1998,4,4,8,0
1999,5,5,10,0
2000,2,1,3,0
2001,12,0,12,0
2002,3,0,3,0
2003,1,1,2,0
2004,9,7,16,0
2005,39,0,39,0
2006,5,5,10,0
2007,18,0,18,0
2008,7,5,12,0
2009,13,11,24,0
2010,1,0,1,0
2011,33,0,33,0
2012,36,0,36,0
2013,4,2,6,0
2014,1,1,2,0
2015,21,0,21,0
2016,8,5,13,0
2017,9,0,9,0
2018,3,3,6,0
2019,31,0,31,0
2020,6,6,12,0
2021,39,0,39,0
2022,39,0,39,0
2023,9,8,17,0
2024,3,1,4,0
2025,36,0,36,0
2026,30,0,30,0
2027,9,0,9,0
2028,4,3,7,0
2029,12,0,12,0
2030,32,4,36,0
2031,12,0,12,0
2032,26,0,26,0
2033,3,0,3,0
2034,15,0,15,0
2035,2,1,3,0
2036,2,1,3,0
2037,4,2,6,0
2038,54,0,54,0
2039,3,2,5,0
2040,15,0,15,0
2041,6,0,6,0
2042,12,0,12,0
2043,12,0,12,0
2044,1,1,2,0
2045,463,1541,2004,1
2046,9,0,9,0
2047,8,8,16,0
2048,3,0,3,0
2049,12,0,12,0
2050,12,0,12,0
2051,24,0,24,0
2052,1,1,2,0
2053,23,0,23,0
2054,13,0,13,0
2055,3,2,5,0
2056,21,0,21,0
2057,1,1,2,0
2058,1,1,2,0
2059,30,0,30,0
2060,7006,7885,14891,25
2061,12,10,22,0
2062,12,0,12,0
2063,15,12,27,0
2064,2,0,2,0
2065,2,1,3,0
2066,15,0,15,0
2067,6,5,11,0
2068,6,0,6,0
2069,58,0,58,0
2070,6328,8395,14723,29
2071,9,6,15,0
2072,5,2,7,0
2073,16,0,16,0
2074,2,1,3,0
2075,7,6,13,0
2076,12,0,12,0
2077,3,2,5,0
2078,4,4,8,0
2079,4,4,8,0
2080,9,0,9,0
2081,2,1,3,0
2082,4,4,8,0
2083,51,0,51,0
2084,6,0,6,0
2085,6,0,6,0
2086,12,0,12,0
2087,4,3,7,0
2088,45,0,45,0
2089,1,1,2,0
2090,3,2,5,0
2091,20,17,37,0
2092,4,4,8,0
2093,5,5,10,0
2094,27,0,27,0
2095,5,3,8,0
2096,3,0,3,0
2097,1,1,2,0
2098,3,0,3,0
2099,14,0,14,0
2100,9,0,9,0
2101,7,7,14,0
2102,11,10,21,0
2103,6,0,6,0
2104,261,896,1157,0
2105,3,0,3,0
2106,4,3,7,0
2107,24,3,27,0
2108,4,3,7,0
2109,10,0,10,0
2110,6,5,11,0
2111,3,1,4,0
2112,6,0,6,0
2113,10,3,13,0
2114,1,0,1,0
2115,24,0,24,0
2116,3,0,3,0
2117,1,1,2,0
2118,1,1,2,0
2119,12,0,12,0
2120,25,0,25,0
2121,7,7,14,0
2122,21,0,21,0
2123,27,0,27,0
2124,1,1,2,0
2125,12,0,12,0
2126,1,0,1,0
2127,3,0,3,0
2128,8,7,15,0
2129,3,3,6,0
2130,3,0,3,0
2131,3,2,5,0
2132,4,2,6,0
2133,1,1,2,0
2134,3,1,4,0
2135,2,2,4,0
2136,1,1,2,0
2137,1,1,2,0
2138,5,4,9,0
2139,2,2,4,0
2140,1,1,2,0
2141,3,3,6,0
2142,12,0,12,0
2143,15,10,25,0
2144,1,1,2,0
2145,7,0,7,0
2146,3,3,6,0
2147,5,4,9,0
2148,6,0,6,0
2149,3,3,6,0
2150,4,3,7,0
2151,3,2,5,0
2152,6,4,10,0
2153,3,0,3,0
2154,6,0,6,0
2155,3,0,3,0
2156,87,0,87,0
2157,5,5,10,0
2158,1,1,2,0
2159,2,2,4,0
2160,22,10,32,0
2161,4,0,4,0
2162,6,0,6,0
2163,3,0,3,0
2164,7,7,14,0
2165,2,1,3,0
2166,3,0,3,0
2167,31,0,31,0
2168,6,4,10,0
2169,3,0,3,0
2170,154,1133,1287,1
2171,14,12,26,0
2172,27,0,27,0
2173,63,3,66,0
2174,3,1,4,0
2175,9,0,9,0
2176,6,0,6,0
2177,12,0,12,0
2178,9,3,12,0
2179,8,6,14,0
2180,3,0,3,0
2181,2,2,4,0
2182,6,0,6,0
2183,22,0,22,0
2184,662,2047,2709,0
2185,15,0,15,0
2186,1,1,2,0
2187,7,5,12,0
2188,22,3,25,0
2189,18,0,18,0
2190,9,0,9,0
2191,1,1,2,0
2192,9,0,9,0
2193,6,0,6,0
2194,21,0,21,0
2195,1,1,2,0
2196,27,0,27,0
2197,9,0,9,0
2198,1,1,2,0
2199,3,0,3,0
2200,14,13,27,0
2201,8,0,8,0
2202,4,3,7,0
2203,15,0,15,0
2204,4,3,7,0
2205,42,0,42,0
2206,3,0,3,0
2207,24,0,24,0
2208,6,0,6,0
2209,5,4,9,0
2210,3,0,3,0
2211,4,3,7,0
2212,3,0,3,0
2213,7,7,14,0
2214,4,4,8,0
2215,42,0,42,0
2216,3,0,3,0
2217,15,0,15,0
2218,1,1,2,0
2219,1,1,2,0
2220,790,2774,3564,1
2221,6,0,6,0
2222,12,0,12,0
2223,16,0,16,0
2224,11,0,11,0
2225,3,0,3,0
2226,27,0,27,0
2227,16,0,16,0
2228,18,0,18,0
2229,4,0,4,0
2230,3,0,3,0
2231,1,1,2,0
2232,2138,4693,6831,12
2233,36,0,36,0
2234,3,0,3,0
2235,1,1,2,0
2236,3,3,6,0
2237,2,2,4,0
2238,2,2,4,0
2239,1,0,1,0
2240,4,2,6,0
2241,8,6,14,0
2242,12,0,12,0
2243,2,1,3,0
2244,1,0,1,0
2245,3,1,4,0
2246,5,3,8,0
2247,10,7,17,0
2248,21,0,21,0
2249,48,0,48,0
2250,21,0,21,0
2251,6,6,12,0
2252,12,0,12,0
2253,6292,7886,14178,10
2254,1,1,2,0
2255,10,0,10,0
2256,1,1,2,0
2257,8,7,15,0
2258,15,0,15,0
2259,8,7,15,0
2260,6,0,6,0
2261,12,9,21,0
2262,12,12,24,0
2263,39,0,39,0
2264,9,0,9,0
2265,4,2,6,0
2266,2,2,4,0
2267,3,3,6,0
2268,1,1,2,0
2269,2,2,4,0
2270,24,0,24,0
2271,30,0,30,0
2272,5,4,9,0
2273,3,2,5,0
2274,9,0,9,0
2275,8,6,14,0
2276,3,0,3,0
2277,4,2,6,0
2278,2,2,4,0
2279,15,13,28,0
2280,12,0,12,0
2281,975,3268,4243,1
2282,32,0,32,0
2283,33,0,33,0
2284,1,1,2,0
2285,5,5,10,0
2286,18,0,18,0
2287,1,1,2,0
2288,2,2,4,0
2289,1,0,1,0
2290,1,1,2,0
2291,28,0,28,0
2292,1,1,2,0
2293,27,0,27,0
2294,3,2,5,0
2295,4,0,4,0
2296,2,2,4,0
2297,4,4,8,0
2298,7,6,13,0
2299,57,0,57,0
2300,8,7,15,0
2301,3,0,3,0
2302,2,2,4,0
2303,11,0,11,0
2304,1,1,2,0
2305,7,7,14,0
2306,27,0,27,0
2307,10,9,19,0
2308,6,0,6,0
2309,3,0,3,0
2310,2,1,3,0
2311,6,0,6,0
2312,2,2,4,0
2313,2,2,4,0
2314,2,1,3,0
2315,1,37,38,0
2316,1,1,2,0
2317,10,10,20,0
2318,2,0,2,0
2319,1,1,2,0
2320,2,2,4,0
2321,1,0,1,0
2322,6,0,6,0
2323,18,0,18,0
2324,12,0,12,0
2325,2,1,3,0
2326,2,1,3,0
2327,16,15,31,0
2328,9,0,9,0
2329,3,0,3,0
2330,4,4,8,0
2331,2,2,4,0
2332,9,6,15,0
2333,8,0,8,0
2334,12,0,12,0
2335,8,7,15,0
2336,9,7,16,0
2337,3,0,3,0
2338,3,0,3,0
2339,19,0,19,0
2340,9,0,9,0
2341,18,3,21,0
2342,6,0,6,0
2343,15,0,15,0
2344,9,0,9,0
2345,3,0,3,0
2346,4,3,7,0
2347,3,0,3,0
2348,29,0,29,0
2349,6,5,11,0
2350,1,1,2,0
2351,6,6,12,0
2352,24,0,24,0
2353,2,2,4,0
2354,9,0,9,0
2355,3,0,3,0
2356,3,0,3,0
2357,3,3,6,0
2358,3,2,5,0
2359,3,3,6,0
2360,2,1,3,0
2361,2,2,4,0
2362,2,2,4,0
2363,3557,5746,9303,8
2364,4,1,5,0
2365,46,0,46,0
2366,14,0,14,0
2367,6,0,6,0
2368,1,1,2,0
2369,6,0,6,0
2370,215,1254,1469,2
2371,4,3,7,0
2372,3,2,5,0
2373,1,1,2,0
2374,2,1,3,0
2375,5,3,8,0
2376,18,0,18,0
2377,10,0,10,0
2378,10,6,16,0
2379,24,0,24,0
2380,33,28,61,0
2381,28,0,28,0
2382,4,4,8,0
2383,1,1,2,0
2384,3,2,5,0
2385,3,0,3,0
2386,5,4,9,0
2387,46,0,46,0
2388,12,0,12,0
2389,24,0,24,0
2390,1,1,2,0
2391,9,0,9,0
2392,18,0,18,0
2393,6,5,11,0
2394,5,3,8,0
2395,3,0,3,0
2396,1,1,2,0
2397,5,3,8,0
2398,3,2,5,0
2399,3,3,6,0
2400,4,2,6,0
2401,5,5,10,0
2402,2,2,4,0
2403,2,2,4,0
2404,12,0,12,0
2405,5,2,7,0
2406,1,0,1,0
2407,1,1,2,0
2408,6,0,6,0
2409,4,0,4,0
2410,39,0,39,0
2411,22,0,22,0
2412,3,0,3,0
2413,1,1,2,0
2414,3,3,6,0
2415,24,0,24,0
2416,6,3,9,0
2417,5,3,8,0
2418,1,1,2,0
2419,6,0,6,0
2420,42,0,42,0
2421,15,0,15,0
2422,18,0,18,0
2423,6,0,6,0
2424,2,2,4,0
2425,1,0,1,0
2426,1,1,2,0
2427,3,0,3,0
2428,1,1,2,0
2429,2,2,4,0
2430,2,2,4,0
2431,18,11,29,0
2432,9,0,9,0
2433,15,0,15,0
2434,3,2,5,0
2435,6,0,6,0
2436,88,0,88,0
2437,3,0,3,0
2438,8,0,8,0
2439,6,0,6,0
2440,147,594,741,0
2441,9,0,9,0
2442,3,0,3,0
2443,0,1,1,1
2444,3,0,3,0
2445,4,4,8,0
2446,2,1,3,0
2447,8,7,15,0
2448,6,0,6,0
2449,1,1,2,0
2450,9,7,16,0
2451,3,2,5,0
2452,8,7,15,0
2453,8,7,15,0
2454,14,3,17,0
2455,31,539,570,0
2456,6,0,6,0
2457,8,7,15,0
2458,3,0,3,0
2459,6,4,10,0
2460,6,6,12,0
2461,3,3,6,0
2462,9,0,9,0
2463,3,2,5,0
2464,12,0,12,0
2465,6,0,6,0
2466,21,0,21,0
2467,18,0,18,0
2468,1,1,2,0
2469,12,0,12,0
2470,2,2,4,0
2471,4,3,7,0
2472,3,0,3,0
2473,9,0,9,0
2474,7,3,10,0
2475,18,0,18,0
2476,4,4,8,0
2477,4,3,7,0
2478,3,3,6,0
2479,11,10,21,0
2480,3,0,3,0
2481,8,6,14,0
2482,18,0,18,0
2483,4,2,6,0
2484,6,0,6,0
2485,1,1,2,0
2486,12,0,12,0
2487,1,0,1,0
2488,18,0,18,0
2489,2192,4915,7107,2
2490,1,1,2,0
2491,1,1,2,0
2492,6,0,6,0
2493,1,1,2,0
2494,18,0,18,0
2495,15,0,15,0
2496,33,0,33,0
2497,1,1,2,0
2498,30,0,30,0
2499,118,547,665,0
2500,1,1,2,0
2501,12,0,12,0
2502,18,0,18,0
2503,18,0,18,0
2504,3,3,6,0
2505,3,0,3,0
2506,2,2,4,0
2507,1,1,2,0
2508,3,0,3,0
2509,6,0,6,0
2510,3,3,6,0
2511,3,2,5,0
2512,2,1,3,0
2513,2,2,4,0
2514,2,1,3,0
2515,1,1,2,0
2516,1,1,2,0
2517,11,0,11,0
2518,3,1,4,0
2519,3,0,3,0
2520,3,2,5,0
2521,5,5,10,0
2522,9,0,9,0
2523,6,0,6,0
2524,9,0,9,0
2525,2,1,3,0
2526,16,0,16,0
2527,1,1,2,0
2528,2,2,4,0
2529,6,0,6,0
2530,12,0,12,0
2531,3,2,5,0
2532,5,5,10,0
2533,6,0,6,0
2534,4,3,7,0
2535,6,0,6,0
2536,24,0,24,0
2537,4,2,6,0
2538,17,13,30,0
2539,3,0,3,0
2540,4,3,7,0
2541,2,2,4,0
2542,440,1771,2211,0
2543,3,3,6,0
2544,186,1176,1362,1
2545,2,1,3,0
2546,2601,4603,7204,30
2547,18765,14242,33007,70
2548,3,3,6,0
2549,27,0,27,0
2550,15,0,15,0
2551,6,0,6,0
2552,4,3,7,0
2553,12,0,12,0
2554,9,7,16,0
2555,6,6,12,0
2556,15,0,15,0
2557,2,2,4,0
2558,9,0,9,0
2559,10,0,10,0
2560,1,1,2,0
2561,3,0,3,0
2562,9,0,9,0
2563,18,0,18,0
2564,2,1,3,0
2565,31,0,31,0
2566,12,11,23,0
2567,2,2,4,0
2568,10,0,10,0
2569,6,0,6,0
2570,1,1,2,0
2571,1,0,1,0
2572,2,2,4,0
2573,5,4,9,0
2574,8,0,8,0
2575,5,4,9,0
2576,12,0,12,0
2577,3,0,3,0
2578,7,6,13,0
2579,36,0,36,0
2580,1,1,2,0
2581,1,1,2,0
2582,2,2,4,0
2583,6,0,6,0
2584,2,2,4,0
2585,1,1,2,0
2586,1,1,2,0
2587,6,0,6,0
2588,6,0,6,0
2589,2,2,4,0
2590,1,1,2,0
2591,4,4,8,0
2592,3,1,4,0
2593,3,0,3,0
2594,4,4,8,0
2595,21,0,21,0
2596,1,0,1,0
2597,8,7,15,0
2598,4,4,8,0
2599,3,2,5,0
2600,5703,7695,13398,18
2601,81,0,81,0
2602,2,2,4,0
2603,3,3,6,0
2604,2,2,4,0
2605,1,1,2,0
2606,7,4,11,0
2607,18,0,18,0
2608,21,0,21,0
